Year,Gebietseinheit,Wanderung,Nationalität / Geschlecht,Units,GeoCode,Value
2016,"Emsland",Zuzüge,Insgesamt,Anzahl,K03454,8488
2016,"Friesland",Zuzüge,Insgesamt,Anzahl,K03455,988
2016,"Grafschaft Bentheim",Zuzüge,Insgesamt,Anzahl,K03456,2178
2016,"Leer",Zuzüge,Insgesamt,Anzahl,K03457,1920
2016,"Oldenburg",Zuzüge,Insgesamt,Anzahl,K03458,5847
2016,"Osnabrück",Zuzüge,Insgesamt,Anzahl,K03459,12072
2016,"Vechta",Zuzüge,Insgesamt,Anzahl,K03460,6815
2016,"Wesermarsch",Zuzüge,Insgesamt,Anzahl,K03461,1257
2016,"Wittmund",Zuzüge,Insgesamt,Anzahl,K03462,670
2016,"Statistische Region Weser-Ems",Zuzüge,Insgesamt,Anzahl,K034,65985
2016,"Niedersachsen",Zuzüge,Insgesamt,Anzahl,,175201
2015,"Braunschweig, Stadt",Zuzüge,Insgesamt,Anzahl,K03101,22955
2015,"Salzgitter, Stadt",Zuzüge,Insgesamt,Anzahl,K03102,2304
2015,"Wolfsburg, Stadt",Zuzüge,Insgesamt,Anzahl,K03103,2862
2015,"Gifhorn",Zuzüge,Insgesamt,Anzahl,K03151,1987
2015,"Goslar",Zuzüge,Insgesamt,Anzahl,K03153,2650
2015,"Helmstedt",Zuzüge,Insgesamt,Anzahl,K03154,871
2015,"Northeim",Zuzüge,Insgesamt,Anzahl,K03155,1640
2015,"Peine",Zuzüge,Insgesamt,Anzahl,K03157,1393
2015,"Wolfenbüttel",Zuzüge,Insgesamt,Anzahl,K03158,1330
2015,"Göttingen",Zuzüge,Insgesamt,Anzahl,K03159,28649
2015,"Statistische Region Braunschweig",Zuzüge,Insgesamt,Anzahl,K031,66641
2015,"Region Hannover",Zuzüge,Insgesamt,Anzahl,K03241,19716
2015,"dav. Hannover, Lhst.",Zuzüge,Insgesamt,Anzahl,K03241001,11323
2015,"dav. Hannover, Umland",Zuzüge,Insgesamt,Anzahl,K03241999,8393
2015,"Diepholz",Zuzüge,Insgesamt,Anzahl,K03251,5137
2015,"Hameln-Pyrmont",Zuzüge,Insgesamt,Anzahl,K03252,1473
2015,"Hildesheim",Zuzüge,Insgesamt,Anzahl,K03254,3806
2015,"Holzminden",Zuzüge,Insgesamt,Anzahl,K03255,596
2015,"Nienburg (Weser)",Zuzüge,Insgesamt,Anzahl,K03256,3763
2015,"Schaumburg",Zuzüge,Insgesamt,Anzahl,K03257,1544
2015,"Statistische Region Hannover",Zuzüge,Insgesamt,Anzahl,K032,36035
2015,"Celle",Zuzüge,Insgesamt,Anzahl,K03351,2871
2015,"Cuxhaven",Zuzüge,Insgesamt,Anzahl,K03352,1740
2015,"Harburg",Zuzüge,Insgesamt,Anzahl,K03353,3046
2015,"Lüchow-Dannenberg",Zuzüge,Insgesamt,Anzahl,K03354,2027
2015,"Lüneburg",Zuzüge,Insgesamt,Anzahl,K03355,2658
2015,"Osterholz",Zuzüge,Insgesamt,Anzahl,K03356,983
2015,"Rotenburg (Wümme)",Zuzüge,Insgesamt,Anzahl,K03357,2011
2015,"Heidekreis",Zuzüge,Insgesamt,Anzahl,K03358,5121
2015,"Stade",Zuzüge,Insgesamt,Anzahl,K03359,3868
2015,"Uelzen",Zuzüge,Insgesamt,Anzahl,K03360,999
2015,"Verden",Zuzüge,Insgesamt,Anzahl,K03361,1114
2015,"Statistische Region Lüneburg",Zuzüge,Insgesamt,Anzahl,K033,26438
2015,"Delmenhorst, Stadt",Zuzüge,Insgesamt,Anzahl,K03401,1853
2015,"Emden, Stadt",Zuzüge,Insgesamt,Anzahl,K03402,918
2015,"Oldenburg (Oldb), Stadt",Zuzüge,Insgesamt,Anzahl,K03403,2356
2015,"Osnabrück, Stadt",Zuzüge,Insgesamt,Anzahl,K03404,3799
2015,"Wilhelmshaven, Stadt",Zuzüge,Insgesamt,Anzahl,K03405,1161
2015,"Ammerland",Zuzüge,Insgesamt,Anzahl,K03451,1665
2015,"Aurich",Zuzüge,Insgesamt,Anzahl,K03452,2046
2015,"Cloppenburg",Zuzüge,Insgesamt,Anzahl,K03453,8413
2015,"Emsland",Zuzüge,Insgesamt,Anzahl,K03454,8263
2015,"Friesland",Zuzüge,Insgesamt,Anzahl,K03455,543
2015,"Grafschaft Bentheim",Zuzüge,Insgesamt,Anzahl,K03456,2392
2015,"Leer",Zuzüge,Insgesamt,Anzahl,K03457,2193
2015,"Oldenburg",Zuzüge,Insgesamt,Anzahl,K03458,5028
2015,"Osnabrück",Zuzüge,Insgesamt,Anzahl,K03459,28525
2015,"Vechta",Zuzüge,Insgesamt,Anzahl,K03460,6510
2015,"Wesermarsch",Zuzüge,Insgesamt,Anzahl,K03461,902
2015,"Wittmund",Zuzüge,Insgesamt,Anzahl,K03462,969
2015,"Statistische Region Weser-Ems",Zuzüge,Insgesamt,Anzahl,K034,77536
2015,"Niedersachsen",Zuzüge,Insgesamt,Anzahl,,206650
2014,"Braunschweig, Stadt",Zuzüge,Insgesamt,Anzahl,K03101,12082
2014,"Salzgitter, Stadt",Zuzüge,Insgesamt,Anzahl,K03102,1475
2014,"Wolfsburg, Stadt",Zuzüge,Insgesamt,Anzahl,K03103,2516
2014,"Gifhorn",Zuzüge,Insgesamt,Anzahl,K03151,1296
2014,"Goslar",Zuzüge,Insgesamt,Anzahl,K03153,1520
2014,"Helmstedt",Zuzüge,Insgesamt,Anzahl,K03154,677
2014,"Northeim",Zuzüge,Insgesamt,Anzahl,K03155,806
2014,"Peine",Zuzüge,Insgesamt,Anzahl,K03157,824
2014,"Wolfenbüttel",Zuzüge,Insgesamt,Anzahl,K03158,861
2014,"Göttingen",Zuzüge,Insgesamt,Anzahl,K03159,16644
2014,"Statistische Region Braunschweig",Zuzüge,Insgesamt,Anzahl,K031,38701
2014,"Region Hannover",Zuzüge,Insgesamt,Anzahl,K03241,16305
2014,"dav. Hannover, Lhst.",Zuzüge,Insgesamt,Anzahl,K03241001,10054
2014,"dav. Hannover, Umland",Zuzüge,Insgesamt,Anzahl,K03241999,6251
2014,"Diepholz",Zuzüge,Insgesamt,Anzahl,K03251,4025
2014,"Hameln-Pyrmont",Zuzüge,Insgesamt,Anzahl,K03252,1255
2014,"Hildesheim",Zuzüge,Insgesamt,Anzahl,K03254,2470
2014,"Holzminden",Zuzüge,Insgesamt,Anzahl,K03255,449
2014,"Nienburg (Weser)",Zuzüge,Insgesamt,Anzahl,K03256,3041
2014,"Schaumburg",Zuzüge,Insgesamt,Anzahl,K03257,1336
2014,"Statistische Region Hannover",Zuzüge,Insgesamt,Anzahl,K032,28881
2014,"Celle",Zuzüge,Insgesamt,Anzahl,K03351,1511
2014,"Cuxhaven",Zuzüge,Insgesamt,Anzahl,K03352,1539
2014,"Harburg",Zuzüge,Insgesamt,Anzahl,K03353,2706
2014,"Lüchow-Dannenberg",Zuzüge,Insgesamt,Anzahl,K03354,849
2014,"Lüneburg",Zuzüge,Insgesamt,Anzahl,K03355,1687
2014,"Osterholz",Zuzüge,Insgesamt,Anzahl,K03356,886
2014,"Rotenburg (Wümme)",Zuzüge,Insgesamt,Anzahl,K03357,1249
2014,"Heidekreis",Zuzüge,Insgesamt,Anzahl,K03358,1476
2014,"Stade",Zuzüge,Insgesamt,Anzahl,K03359,3937
2014,"Uelzen",Zuzüge,Insgesamt,Anzahl,K03360,745
2014,"Verden",Zuzüge,Insgesamt,Anzahl,K03361,1048
2014,"Statistische Region Lüneburg",Zuzüge,Insgesamt,Anzahl,K033,17633
2014,"Delmenhorst, Stadt",Zuzüge,Insgesamt,Anzahl,K03401,1383
2014,"Emden, Stadt",Zuzüge,Insgesamt,Anzahl,K03402,642
2014,"Oldenburg (Oldb), Stadt",Zuzüge,Insgesamt,Anzahl,K03403,1616
2014,"Osnabrück, Stadt",Zuzüge,Insgesamt,Anzahl,K03404,2537
2014,"Wilhelmshaven, Stadt",Zuzüge,Insgesamt,Anzahl,K03405,919
2014,"Ammerland",Zuzüge,Insgesamt,Anzahl,K03451,1554
2014,"Aurich",Zuzüge,Insgesamt,Anzahl,K03452,1830
2014,"Cloppenburg",Zuzüge,Insgesamt,Anzahl,K03453,9007
2014,"Emsland",Zuzüge,Insgesamt,Anzahl,K03454,6918
2014,"Friesland",Zuzüge,Insgesamt,Anzahl,K03455,516
2014,"Grafschaft Bentheim",Zuzüge,Insgesamt,Anzahl,K03456,2017
2014,"Leer",Zuzüge,Insgesamt,Anzahl,K03457,1758
2014,"Oldenburg",Zuzüge,Insgesamt,Anzahl,K03458,5050
2014,"Osnabrück",Zuzüge,Insgesamt,Anzahl,K03459,10077
2014,"Vechta",Zuzüge,Insgesamt,Anzahl,K03460,6516
2014,"Wesermarsch",Zuzüge,Insgesamt,Anzahl,K03461,1012
2014,"Wittmund",Zuzüge,Insgesamt,Anzahl,K03462,614
2014,"Statistische Region Weser-Ems",Zuzüge,Insgesamt,Anzahl,K034,53966
2014,"Niedersachsen",Zuzüge,Insgesamt,Anzahl,,139181
2013,"Braunschweig, Stadt",Zuzüge,Insgesamt,Anzahl,K03101,7698
2013,"Salzgitter, Stadt",Zuzüge,Insgesamt,Anzahl,K03102,974
2013,"Wolfsburg, Stadt",Zuzüge,Insgesamt,Anzahl,K03103,2146
2013,"Gifhorn",Zuzüge,Insgesamt,Anzahl,K03151,1038
2013,"Goslar",Zuzüge,Insgesamt,Anzahl,K03153,1293
2013,"Helmstedt",Zuzüge,Insgesamt,Anzahl,K03154,623
2013,"Northeim",Zuzüge,Insgesamt,Anzahl,K03155,629
2013,"Peine",Zuzüge,Insgesamt,Anzahl,K03157,693
2013,"Wolfenbüttel",Zuzüge,Insgesamt,Anzahl,K03158,698
2013,"Göttingen",Zuzüge,Insgesamt,Anzahl,K03159,10266
2013,"Statistische Region Braunschweig",Zuzüge,Insgesamt,Anzahl,K031,26058
2013,"Region Hannover",Zuzüge,Insgesamt,Anzahl,K03241,14010
2013,"dav. Hannover, Lhst.",Zuzüge,Insgesamt,Anzahl,K03241001,8720
2013,"dav. Hannover, Umland",Zuzüge,Insgesamt,Anzahl,K03241999,5290
2013,"Diepholz",Zuzüge,Insgesamt,Anzahl,K03251,3716
2013,"Hameln-Pyrmont",Zuzüge,Insgesamt,Anzahl,K03252,1087
2013,"Hildesheim",Zuzüge,Insgesamt,Anzahl,K03254,2077
2013,"Holzminden",Zuzüge,Insgesamt,Anzahl,K03255,353
2013,"Nienburg (Weser)",Zuzüge,Insgesamt,Anzahl,K03256,2716
2013,"Schaumburg",Zuzüge,Insgesamt,Anzahl,K03257,1026
2013,"Statistische Region Hannover",Zuzüge,Insgesamt,Anzahl,K032,24985
2013,"Celle",Zuzüge,Insgesamt,Anzahl,K03351,1153
2013,"Cuxhaven",Zuzüge,Insgesamt,Anzahl,K03352,1288
2013,"Harburg",Zuzüge,Insgesamt,Anzahl,K03353,2633
2013,"Lüchow-Dannenberg",Zuzüge,Insgesamt,Anzahl,K03354,719
2013,"Lüneburg",Zuzüge,Insgesamt,Anzahl,K03355,1389
2013,"Osterholz",Zuzüge,Insgesamt,Anzahl,K03356,525
2013,"Rotenburg (Wümme)",Zuzüge,Insgesamt,Anzahl,K03357,1066
2013,"Heidekreis",Zuzüge,Insgesamt,Anzahl,K03358,1128
2013,"Stade",Zuzüge,Insgesamt,Anzahl,K03359,3720
2013,"Uelzen",Zuzüge,Insgesamt,Anzahl,K03360,581
2013,"Verden",Zuzüge,Insgesamt,Anzahl,K03361,820
2013,"Statistische Region Lüneburg",Zuzüge,Insgesamt,Anzahl,K033,15022
2013,"Delmenhorst, Stadt",Zuzüge,Insgesamt,Anzahl,K03401,862
2013,"Emden, Stadt",Zuzüge,Insgesamt,Anzahl,K03402,649
2013,"Oldenburg (Oldb), Stadt",Zuzüge,Insgesamt,Anzahl,K03403,1465
2013,"Osnabrück, Stadt",Zuzüge,Insgesamt,Anzahl,K03404,1857
2013,"Wilhelmshaven, Stadt",Zuzüge,Insgesamt,Anzahl,K03405,731
2013,"Ammerland",Zuzüge,Insgesamt,Anzahl,K03451,1369
2013,"Aurich",Zuzüge,Insgesamt,Anzahl,K03452,1569
2013,"Cloppenburg",Zuzüge,Insgesamt,Anzahl,K03453,7793
2013,"Emsland",Zuzüge,Insgesamt,Anzahl,K03454,5993
2013,"Friesland",Zuzüge,Insgesamt,Anzahl,K03455,419
2013,"Grafschaft Bentheim",Zuzüge,Insgesamt,Anzahl,K03456,1662
2013,"Leer",Zuzüge,Insgesamt,Anzahl,K03457,1595
2013,"Oldenburg",Zuzüge,Insgesamt,Anzahl,K03458,5259
2013,"Osnabrück",Zuzüge,Insgesamt,Anzahl,K03459,5886
2013,"Vechta",Zuzüge,Insgesamt,Anzahl,K03460,6512
2013,"Wesermarsch",Zuzüge,Insgesamt,Anzahl,K03461,763
2013,"Wittmund",Zuzüge,Insgesamt,Anzahl,K03462,472
2013,"Statistische Region Weser-Ems",Zuzüge,Insgesamt,Anzahl,K034,44856
2013,"Niedersachsen",Zuzüge,Insgesamt,Anzahl,,110921
2012,"Braunschweig, Stadt",Zuzüge,Insgesamt,Anzahl,K03101,5775
2012,"Salzgitter, Stadt",Zuzüge,Insgesamt,Anzahl,K03102,715
2012,"Wolfsburg, Stadt",Zuzüge,Insgesamt,Anzahl,K03103,1725
2012,"Gifhorn",Zuzüge,Insgesamt,Anzahl,K03151,877
2012,"Goslar",Zuzüge,Insgesamt,Anzahl,K03153,1123
2012,"Helmstedt",Zuzüge,Insgesamt,Anzahl,K03154,433
2012,"Northeim",Zuzüge,Insgesamt,Anzahl,K03155,558
2012,"Peine",Zuzüge,Insgesamt,Anzahl,K03157,581
2012,"Wolfenbüttel",Zuzüge,Insgesamt,Anzahl,K03158,524
2012,"Göttingen",Zuzüge,Insgesamt,Anzahl,K03159,7441
2012,"Statistische Region Braunschweig",Zuzüge,Insgesamt,Anzahl,K031,19752
2012,"Region Hannover",Zuzüge,Insgesamt,Anzahl,K03241,12693
2012,"dav. Hannover, Lhst.",Zuzüge,Insgesamt,Anzahl,K03241001,8269
2012,"dav. Hannover, Umland",Zuzüge,Insgesamt,Anzahl,K03241999,4424
2012,"Diepholz",Zuzüge,Insgesamt,Anzahl,K03251,4215
2012,"Hameln-Pyrmont",Zuzüge,Insgesamt,Anzahl,K03252,752
2012,"Hildesheim",Zuzüge,Insgesamt,Anzahl,K03254,1988
2012,"Holzminden",Zuzüge,Insgesamt,Anzahl,K03255,346
2012,"Nienburg (Weser)",Zuzüge,Insgesamt,Anzahl,K03256,2720
2012,"Schaumburg",Zuzüge,Insgesamt,Anzahl,K03257,870
2012,"Statistische Region Hannover",Zuzüge,Insgesamt,Anzahl,K032,23584
2012,"Celle",Zuzüge,Insgesamt,Anzahl,K03351,963
2012,"Cuxhaven",Zuzüge,Insgesamt,Anzahl,K03352,1326
2012,"Harburg",Zuzüge,Insgesamt,Anzahl,K03353,2023
2012,"Lüchow-Dannenberg",Zuzüge,Insgesamt,Anzahl,K03354,540
2012,"Lüneburg",Zuzüge,Insgesamt,Anzahl,K03355,1200
2012,"Osterholz",Zuzüge,Insgesamt,Anzahl,K03356,479
2012,"Rotenburg (Wümme)",Zuzüge,Insgesamt,Anzahl,K03357,907
2012,"Heidekreis",Zuzüge,Insgesamt,Anzahl,K03358,1016
2012,"Stade",Zuzüge,Insgesamt,Anzahl,K03359,3873
2012,"Uelzen",Zuzüge,Insgesamt,Anzahl,K03360,436
2012,"Verden",Zuzüge,Insgesamt,Anzahl,K03361,715
2012,"Statistische Region Lüneburg",Zuzüge,Insgesamt,Anzahl,K033,13478
2012,"Delmenhorst, Stadt",Zuzüge,Insgesamt,Anzahl,K03401,720
2012,"Emden, Stadt",Zuzüge,Insgesamt,Anzahl,K03402,552
2012,"Oldenburg (Oldb), Stadt",Zuzüge,Insgesamt,Anzahl,K03403,1300
2012,"Osnabrück, Stadt",Zuzüge,Insgesamt,Anzahl,K03404,1973
2012,"Wilhelmshaven, Stadt",Zuzüge,Insgesamt,Anzahl,K03405,1034
2012,"Ammerland",Zuzüge,Insgesamt,Anzahl,K03451,1377
2012,"Aurich",Zuzüge,Insgesamt,Anzahl,K03452,1315
2012,"Cloppenburg",Zuzüge,Insgesamt,Anzahl,K03453,8705
2012,"Emsland",Zuzüge,Insgesamt,Anzahl,K03454,6341
2012,"Friesland",Zuzüge,Insgesamt,Anzahl,K03455,472
2012,"Grafschaft Bentheim",Zuzüge,Insgesamt,Anzahl,K03456,1743
2012,"Leer",Zuzüge,Insgesamt,Anzahl,K03457,1265
2012,"Oldenburg",Zuzüge,Insgesamt,Anzahl,K03458,3710
2012,"Osnabrück",Zuzüge,Insgesamt,Anzahl,K03459,3873
2012,"Vechta",Zuzüge,Insgesamt,Anzahl,K03460,6873
2012,"Wesermarsch",Zuzüge,Insgesamt,Anzahl,K03461,565
2012,"Wittmund",Zuzüge,Insgesamt,Anzahl,K03462,369
2012,"Statistische Region Weser-Ems",Zuzüge,Insgesamt,Anzahl,K034,42187
2012,"Niedersachsen",Zuzüge,Insgesamt,Anzahl,,99001
2011,"Braunschweig, Stadt",Zuzüge,Insgesamt,Anzahl,K03101,4664
2011,"Salzgitter, Stadt",Zuzüge,Insgesamt,Anzahl,K03102,634
2011,"Wolfsburg, Stadt",Zuzüge,Insgesamt,Anzahl,K03103,1483
2011,"Gifhorn",Zuzüge,Insgesamt,Anzahl,K03151,756
2011,"Goslar",Zuzüge,Insgesamt,Anzahl,K03153,899
2011,"Helmstedt",Zuzüge,Insgesamt,Anzahl,K03154,297
2011,"Northeim",Zuzüge,Insgesamt,Anzahl,K03155,454
2011,"Peine",Zuzüge,Insgesamt,Anzahl,K03157,543
2011,"Wolfenbüttel",Zuzüge,Insgesamt,Anzahl,K03158,505
2011,"Göttingen",Zuzüge,Insgesamt,Anzahl,K03159,6850
2011,"Statistische Region Braunschweig",Zuzüge,Insgesamt,Anzahl,K031,17085
2011,"Region Hannover",Zuzüge,Insgesamt,Anzahl,K03241,11312
2011,"dav. Hannover, Lhst.",Zuzüge,Insgesamt,Anzahl,K03241001,7493
2011,"dav. Hannover, Umland",Zuzüge,Insgesamt,Anzahl,K03241999,3819
2011,"Diepholz",Zuzüge,Insgesamt,Anzahl,K03251,4333
2011,"Hameln-Pyrmont",Zuzüge,Insgesamt,Anzahl,K03252,644
2011,"Hildesheim",Zuzüge,Insgesamt,Anzahl,K03254,1854
2011,"Holzminden",Zuzüge,Insgesamt,Anzahl,K03255,306
2011,"Nienburg (Weser)",Zuzüge,Insgesamt,Anzahl,K03256,2721
2011,"Schaumburg",Zuzüge,Insgesamt,Anzahl,K03257,781
2011,"Statistische Region Hannover",Zuzüge,Insgesamt,Anzahl,K032,21951
2011,"Celle",Zuzüge,Insgesamt,Anzahl,K03351,891
2011,"Cuxhaven",Zuzüge,Insgesamt,Anzahl,K03352,1057
2011,"Harburg",Zuzüge,Insgesamt,Anzahl,K03353,1963
2011,"Lüchow-Dannenberg",Zuzüge,Insgesamt,Anzahl,K03354,565
2011,"Lüneburg",Zuzüge,Insgesamt,Anzahl,K03355,1184
2011,"Osterholz",Zuzüge,Insgesamt,Anzahl,K03356,418
2011,"Rotenburg (Wümme)",Zuzüge,Insgesamt,Anzahl,K03357,832
2011,"Heidekreis",Zuzüge,Insgesamt,Anzahl,K03358,873
2011,"Stade",Zuzüge,Insgesamt,Anzahl,K03359,4267
2011,"Uelzen",Zuzüge,Insgesamt,Anzahl,K03360,430
2011,"Verden",Zuzüge,Insgesamt,Anzahl,K03361,680
2011,"Statistische Region Lüneburg",Zuzüge,Insgesamt,Anzahl,K033,13160
2011,"Delmenhorst, Stadt",Zuzüge,Insgesamt,Anzahl,K03401,593
2011,"Emden, Stadt",Zuzüge,Insgesamt,Anzahl,K03402,334
2011,"Oldenburg (Oldb), Stadt",Zuzüge,Insgesamt,Anzahl,K03403,1113
2011,"Osnabrück, Stadt",Zuzüge,Insgesamt,Anzahl,K03404,1697
2011,"Wilhelmshaven, Stadt",Zuzüge,Insgesamt,Anzahl,K03405,919
2011,"Ammerland",Zuzüge,Insgesamt,Anzahl,K03451,1220
2011,"Aurich",Zuzüge,Insgesamt,Anzahl,K03452,1127
2011,"Cloppenburg",Zuzüge,Insgesamt,Anzahl,K03453,7372
2011,"Emsland",Zuzüge,Insgesamt,Anzahl,K03454,6012
2011,"Friesland",Zuzüge,Insgesamt,Anzahl,K03455,593
2011,"Grafschaft Bentheim",Zuzüge,Insgesamt,Anzahl,K03456,1570
2011,"Leer",Zuzüge,Insgesamt,Anzahl,K03457,1390
2011,"Oldenburg",Zuzüge,Insgesamt,Anzahl,K03458,4338
2011,"Osnabrück",Zuzüge,Insgesamt,Anzahl,K03459,3553
2011,"Vechta",Zuzüge,Insgesamt,Anzahl,K03460,6461
2011,"Wesermarsch",Zuzüge,Insgesamt,Anzahl,K03461,676
2011,"Wittmund",Zuzüge,Insgesamt,Anzahl,K03462,343
2011,"Statistische Region Weser-Ems",Zuzüge,Insgesamt,Anzahl,K034,39311
2011,"Niedersachsen",Zuzüge,Insgesamt,Anzahl,,91507
2010,"Braunschweig, Stadt",Zuzüge,Insgesamt,Anzahl,K03101,4106
2010,"Salzgitter, Stadt",Zuzüge,Insgesamt,Anzahl,K03102,450
2010,"Wolfsburg, Stadt",Zuzüge,Insgesamt,Anzahl,K03103,1121
2010,"Gifhorn",Zuzüge,Insgesamt,Anzahl,K03151,552
2010,"Goslar",Zuzüge,Insgesamt,Anzahl,K03153,858
2010,"Helmstedt",Zuzüge,Insgesamt,Anzahl,K03154,267
2010,"Northeim",Zuzüge,Insgesamt,Anzahl,K03155,368
2010,"Peine",Zuzüge,Insgesamt,Anzahl,K03157,404
2010,"Wolfenbüttel",Zuzüge,Insgesamt,Anzahl,K03158,382
2010,"Göttingen",Zuzüge,Insgesamt,Anzahl,K03159,5680
2010,"Statistische Region Braunschweig",Zuzüge,Insgesamt,Anzahl,K031,14188
2010,"Region Hannover",Zuzüge,Insgesamt,Anzahl,K03241,8957
2010,"dav. Hannover, Lhst.",Zuzüge,Insgesamt,Anzahl,K03241001,5944
2010,"dav. Hannover, Umland",Zuzüge,Insgesamt,Anzahl,K03241999,3013
2010,"Diepholz",Zuzüge,Insgesamt,Anzahl,K03251,3585
2010,"Hameln-Pyrmont",Zuzüge,Insgesamt,Anzahl,K03252,690
2010,"Hildesheim",Zuzüge,Insgesamt,Anzahl,K03254,1474
2010,"Holzminden",Zuzüge,Insgesamt,Anzahl,K03255,253
2010,"Nienburg (Weser)",Zuzüge,Insgesamt,Anzahl,K03256,2625
2010,"Schaumburg",Zuzüge,Insgesamt,Anzahl,K03257,614
2010,"Statistische Region Hannover",Zuzüge,Insgesamt,Anzahl,K032,18198
2010,"Celle",Zuzüge,Insgesamt,Anzahl,K03351,898
2010,"Cuxhaven",Zuzüge,Insgesamt,Anzahl,K03352,887
2010,"Harburg",Zuzüge,Insgesamt,Anzahl,K03353,1706
2010,"Lüchow-Dannenberg",Zuzüge,Insgesamt,Anzahl,K03354,368
2010,"Lüneburg",Zuzüge,Insgesamt,Anzahl,K03355,901
2010,"Osterholz",Zuzüge,Insgesamt,Anzahl,K03356,293
2010,"Rotenburg (Wümme)",Zuzüge,Insgesamt,Anzahl,K03357,719
2010,"Heidekreis",Zuzüge,Insgesamt,Anzahl,K03358,694
2010,"Stade",Zuzüge,Insgesamt,Anzahl,K03359,3377
2010,"Uelzen",Zuzüge,Insgesamt,Anzahl,K03360,298
2010,"Verden",Zuzüge,Insgesamt,Anzahl,K03361,588
2010,"Statistische Region Lüneburg",Zuzüge,Insgesamt,Anzahl,K033,10729
2010,"Delmenhorst, Stadt",Zuzüge,Insgesamt,Anzahl,K03401,378
2010,"Emden, Stadt",Zuzüge,Insgesamt,Anzahl,K03402,315
2010,"Oldenburg (Oldb), Stadt",Zuzüge,Insgesamt,Anzahl,K03403,2481
2010,"Osnabrück, Stadt",Zuzüge,Insgesamt,Anzahl,K03404,1500
2010,"Wilhelmshaven, Stadt",Zuzüge,Insgesamt,Anzahl,K03405,956
2010,"Ammerland",Zuzüge,Insgesamt,Anzahl,K03451,537
2010,"Aurich",Zuzüge,Insgesamt,Anzahl,K03452,735
2010,"Cloppenburg",Zuzüge,Insgesamt,Anzahl,K03453,6590
2010,"Emsland",Zuzüge,Insgesamt,Anzahl,K03454,4657
2010,"Friesland",Zuzüge,Insgesamt,Anzahl,K03455,309
2010,"Grafschaft Bentheim",Zuzüge,Insgesamt,Anzahl,K03456,1199
2010,"Leer",Zuzüge,Insgesamt,Anzahl,K03457,1319
2010,"Oldenburg",Zuzüge,Insgesamt,Anzahl,K03458,2625
2010,"Osnabrück",Zuzüge,Insgesamt,Anzahl,K03459,2515
2010,"Vechta",Zuzüge,Insgesamt,Anzahl,K03460,6548
2010,"Wesermarsch",Zuzüge,Insgesamt,Anzahl,K03461,644
2010,"Wittmund",Zuzüge,Insgesamt,Anzahl,K03462,360
2010,"Statistische Region Weser-Ems",Zuzüge,Insgesamt,Anzahl,K034,33668
2010,"Niedersachsen",Zuzüge,Insgesamt,Anzahl,,76783
2022,"Braunschweig, Stadt",Zuzüge,Deutsche,Anzahl,K03101,473
2022,"Salzgitter, Stadt",Zuzüge,Deutsche,Anzahl,K03102,189
2022,"Wolfsburg, Stadt",Zuzüge,Deutsche,Anzahl,K03103,197
2022,"Gifhorn",Zuzüge,Deutsche,Anzahl,K03151,254
2022,"Goslar",Zuzüge,Deutsche,Anzahl,K03153,258
2022,"Helmstedt",Zuzüge,Deutsche,Anzahl,K03154,146
2022,"Northeim",Zuzüge,Deutsche,Anzahl,K03155,252
2022,"Peine",Zuzüge,Deutsche,Anzahl,K03157,180
2022,"Wolfenbüttel",Zuzüge,Deutsche,Anzahl,K03158,180
2022,"Göttingen",Zuzüge,Deutsche,Anzahl,K03159,7414
2022,"Statistische Region Braunschweig",Zuzüge,Deutsche,Anzahl,K031,9543
2022,"Region Hannover",Zuzüge,Deutsche,Anzahl,K03241,2537
2022,"dav. Hannover, Lhst.",Zuzüge,Deutsche,Anzahl,K03241001,1463
2022,"dav. Hannover, Umland",Zuzüge,Deutsche,Anzahl,K03241999,1074
2022,"Diepholz",Zuzüge,Deutsche,Anzahl,K03251,440
2022,"Hameln-Pyrmont",Zuzüge,Deutsche,Anzahl,K03252,358
2022,"Hildesheim",Zuzüge,Deutsche,Anzahl,K03254,400
2022,"Holzminden",Zuzüge,Deutsche,Anzahl,K03255,157
2022,"Nienburg (Weser)",Zuzüge,Deutsche,Anzahl,K03256,236
2022,"Schaumburg",Zuzüge,Deutsche,Anzahl,K03257,303
2022,"Statistische Region Hannover",Zuzüge,Deutsche,Anzahl,K032,4431
2022,"Celle",Zuzüge,Deutsche,Anzahl,K03351,375
2022,"Cuxhaven",Zuzüge,Deutsche,Anzahl,K03352,337
2022,"Harburg",Zuzüge,Deutsche,Anzahl,K03353,464
2022,"Lüchow-Dannenberg",Zuzüge,Deutsche,Anzahl,K03354,111
2022,"Lüneburg",Zuzüge,Deutsche,Anzahl,K03355,503
2022,"Osterholz",Zuzüge,Deutsche,Anzahl,K03356,191
2022,"Rotenburg (Wümme)",Zuzüge,Deutsche,Anzahl,K03357,246
2022,"Heidekreis",Zuzüge,Deutsche,Anzahl,K03358,282
2022,"Stade",Zuzüge,Deutsche,Anzahl,K03359,377
2022,"Uelzen",Zuzüge,Deutsche,Anzahl,K03360,189
2022,"Verden",Zuzüge,Deutsche,Anzahl,K03361,243
2022,"Statistische Region Lüneburg",Zuzüge,Deutsche,Anzahl,K033,3318
2022,"Delmenhorst, Stadt",Zuzüge,Deutsche,Anzahl,K03401,171
2022,"Emden, Stadt",Zuzüge,Deutsche,Anzahl,K03402,114
