Year,Nationalität,Gebietseinheit,GeoCode,Value
2022,Deutsche,"Celle",K03351,1432
2022,Deutsche,"Cuxhaven",K03352,1514
2022,Deutsche,"Harburg",K03353,1977
2022,Deutsche,"Lüchow-Dannenberg",K03354,309
2022,Deutsche,"Lüneburg",K03355,1364
2022,Deutsche,"Osterholz",K03356,830
2022,Deutsche,"Rotenburg (Wümme)",K03357,1315
2022,Deutsche,"Heidekreis",K03358,1066
2022,Deutsche,"Stade",K03359,1749
2022,Deutsche,"Uelzen",K03360,668
2022,Deutsche,"Verden",K03361,1105
2022,Deutsche,"Statistische Region Lüneburg",K033,13329
2022,Deutsche,"Delmenhorst, Stadt",K03401,556
2022,Deutsche,"Emden, Stadt",K03402,325
2022,Deutsche,"Oldenburg (Oldb), Stadt",K03403,1302
2022,Deutsche,"Osnabrück, Stadt",K03404,1214
2022,Deutsche,"Wilhelmshaven, Stadt",K03405,499
2022,Deutsche,"Ammerland",K03451,1037
2022,Deutsche,"Aurich",K03452,1354
2022,Deutsche,"Cloppenburg",K03453,1695
2022,Deutsche,"Emsland",K03454,2897
2022,Deutsche,"Friesland",K03455,665
2022,Deutsche,"Grafschaft Bentheim",K03456,1131
2022,Deutsche,"Leer",K03457,1404
2022,Deutsche,"Oldenburg",K03458,1082
2022,Deutsche,"Osnabrück",K03459,2942
2022,Deutsche,"Vechta",K03460,1297
2022,Deutsche,"Wesermarsch",K03461,668
2022,Deutsche,"Wittmund",K03462,405
2022,Deutsche,"Statistische Region Weser-Ems",K034,20473
2022,Deutsche,"Niedersachsen",K030,61780
2023,Deutsche,"Braunschweig, Stadt",K03101,1783
2023,Deutsche,"Salzgitter, Stadt",K03102,767
2023,Deutsche,"Wolfsburg, Stadt",K03103,864
2023,Deutsche,"Gifhorn",K03151,1402
2023,Deutsche,"Goslar",K03153,709
2023,Deutsche,"Helmstedt",K03154,620
2023,Deutsche,"Northeim",K03155,829
2023,Deutsche,"Peine",K03157,981
2023,Deutsche,"Wolfenbüttel",K03158,775
2023,Deutsche,"Göttingen",K03159,2141
2023,Deutsche,"Statistische Region Braunschweig",K031,10871
2023,Deutsche,"Region Hannover",K03241,8049
2023,Deutsche,"dav. Hannover, Lhst.",K03241001,3844
2023,Deutsche,"dav. Hannover, Umland",K03241999,4205
2023,Deutsche,"Diepholz",K03251,1589
2023,Deutsche,"Hameln-Pyrmont",K03252,1030
2023,Deutsche,"Hildesheim",K03254,1930
2023,Deutsche,"Holzminden",K03255,438
2023,Deutsche,"Nienburg (Weser)",K03256,808
2023,Deutsche,"Schaumburg",K03257,1034
2023,Deutsche,"Statistische Region Hannover",K032,14878
2023,Deutsche,"Celle",K03351,1306
2023,Deutsche,"Cuxhaven",K03352,1418
2023,Deutsche,"Harburg",K03353,1895
2023,Deutsche,"Lüchow-Dannenberg",K03354,284
2023,Deutsche,"Lüneburg",K03355,1325
2023,Deutsche,"Osterholz",K03356,811
2023,Deutsche,"Rotenburg (Wümme)",K03357,1202
2023,Deutsche,"Heidekreis",K03358,1003
2023,Deutsche,"Stade",K03359,1456
2023,Deutsche,"Uelzen",K03360,602
2023,Deutsche,"Verden",K03361,1124
2023,Deutsche,"Statistische Region Lüneburg",K033,12426
2023,Deutsche,"Delmenhorst, Stadt",K03401,542
2023,Deutsche,"Emden, Stadt",K03402,296
2023,Deutsche,"Oldenburg (Oldb), Stadt",K03403,1204
2023,Deutsche,"Osnabrück, Stadt",K03404,1186
2023,Deutsche,"Wilhelmshaven, Stadt",K03405,514
2023,Deutsche,"Ammerland",K03451,958
2023,Deutsche,"Aurich",K03452,1329
2023,Deutsche,"Cloppenburg",K03453,1578
2023,Deutsche,"Emsland",K03454,2609
2023,Deutsche,"Friesland",K03455,683
2023,Deutsche,"Grafschaft Bentheim",K03456,1135
2023,Deutsche,"Leer",K03457,1280
2023,Deutsche,"Oldenburg",K03458,943
2023,Deutsche,"Osnabrück",K03459,2793
2023,Deutsche,"Vechta",K03460,1227
2023,Deutsche,"Wesermarsch",K03461,628
2023,Deutsche,"Wittmund",K03462,337
2023,Deutsche,"Statistische Region Weser-Ems",K034,19242
2023,Deutsche,"Niedersachsen",K030,57417
