Year,Gebietseinheit,Geschlecht,Befristung,Units,GeoCode,Value
2020,"Statistische Region Braunschweig",weiblich,zeitlich unbefristet,Anzahl,RH031,17675
2020,"Statistische Region Braunschweig",insgesamt,zeitlich unbefristet,Anzahl,RH031,34590
2020,"Region Hannover",männlich,zeitlich unbefristet,Anzahl,RH03241,23865
2020,"Region Hannover",weiblich,zeitlich unbefristet,Anzahl,RH03241,24230
2020,"Region Hannover",insgesamt,zeitlich unbefristet,Anzahl,RH03241,48095
2020,"Diepholz",männlich,zeitlich unbefristet,Anzahl,RH03251,1425
2020,"Diepholz",weiblich,zeitlich unbefristet,Anzahl,RH03251,1665
2020,"Diepholz",insgesamt,zeitlich unbefristet,Anzahl,RH03251,3090
2020,"Hameln-Pyrmont",männlich,zeitlich unbefristet,Anzahl,RH03252,2175
2020,"Hameln-Pyrmont",weiblich,zeitlich unbefristet,Anzahl,RH03252,2230
2020,"Hameln-Pyrmont",insgesamt,zeitlich unbefristet,Anzahl,RH03252,4410
2020,"Hildesheim",männlich,zeitlich unbefristet,Anzahl,RH03254,2610
2020,"Hildesheim",weiblich,zeitlich unbefristet,Anzahl,RH03254,2790
2020,"Hildesheim",insgesamt,zeitlich unbefristet,Anzahl,RH03254,5395
2020,"Holzminden",männlich,zeitlich unbefristet,Anzahl,RH03255,730
2020,"Holzminden",weiblich,zeitlich unbefristet,Anzahl,RH03255,730
2020,"Holzminden",insgesamt,zeitlich unbefristet,Anzahl,RH03255,1455
2020,"Nienburg (Weser)",männlich,zeitlich unbefristet,Anzahl,RH03256,860
2020,"Nienburg (Weser)",weiblich,zeitlich unbefristet,Anzahl,RH03256,985
2020,"Nienburg (Weser)",insgesamt,zeitlich unbefristet,Anzahl,RH03256,1845
2020,"Schaumburg",männlich,zeitlich unbefristet,Anzahl,RH03257,1490
2020,"Schaumburg",weiblich,zeitlich unbefristet,Anzahl,RH03257,1550
2020,"Schaumburg",insgesamt,zeitlich unbefristet,Anzahl,RH03257,3045
2020,"Statistische Region Hannover",männlich,zeitlich unbefristet,Anzahl,RH032,33155
2020,"Statistische Region Hannover",weiblich,zeitlich unbefristet,Anzahl,RH032,34180
2020,"Statistische Region Hannover",insgesamt,zeitlich unbefristet,Anzahl,RH032,67335
2020,"Celle",männlich,zeitlich unbefristet,Anzahl,RH03351,1105
2020,"Celle",weiblich,zeitlich unbefristet,Anzahl,RH03351,1300
2020,"Celle",insgesamt,zeitlich unbefristet,Anzahl,RH03351,2405
2020,"Cuxhaven",männlich,zeitlich unbefristet,Anzahl,RH03352,895
2020,"Cuxhaven",weiblich,zeitlich unbefristet,Anzahl,RH03352,1040
2020,"Cuxhaven",insgesamt,zeitlich unbefristet,Anzahl,RH03352,1935
2020,"Harburg",männlich,zeitlich unbefristet,Anzahl,RH03353,1960
2020,"Harburg",weiblich,zeitlich unbefristet,Anzahl,RH03353,2050
2020,"Harburg",insgesamt,zeitlich unbefristet,Anzahl,RH03353,4015
2020,"Lüchow-Dannenberg",männlich,zeitlich unbefristet,Anzahl,RH03354,140
2020,"Lüchow-Dannenberg",weiblich,zeitlich unbefristet,Anzahl,RH03354,195
2020,"Lüchow-Dannenberg",insgesamt,zeitlich unbefristet,Anzahl,RH03354,335
2020,"Lüneburg",männlich,zeitlich unbefristet,Anzahl,RH03355,995
2020,"Lüneburg",weiblich,zeitlich unbefristet,Anzahl,RH03355,1070
2020,"Lüneburg",insgesamt,zeitlich unbefristet,Anzahl,RH03355,2065
2020,"Osterholz",männlich,zeitlich unbefristet,Anzahl,RH03356,700
2020,"Osterholz",weiblich,zeitlich unbefristet,Anzahl,RH03356,800
2020,"Osterholz",insgesamt,zeitlich unbefristet,Anzahl,RH03356,1500
2020,"Rotenburg (Wümme)",männlich,zeitlich unbefristet,Anzahl,RH03357,835
2020,"Rotenburg (Wümme)",weiblich,zeitlich unbefristet,Anzahl,RH03357,1015
2020,"Rotenburg (Wümme)",insgesamt,zeitlich unbefristet,Anzahl,RH03357,1850
2020,"Heidekreis",männlich,zeitlich unbefristet,Anzahl,RH03358,955
2020,"Heidekreis",weiblich,zeitlich unbefristet,Anzahl,RH03358,1010
2020,"Heidekreis",insgesamt,zeitlich unbefristet,Anzahl,RH03358,1970
2020,"Stade",männlich,zeitlich unbefristet,Anzahl,RH03359,1290
2020,"Stade",weiblich,zeitlich unbefristet,Anzahl,RH03359,1355
2020,"Stade",insgesamt,zeitlich unbefristet,Anzahl,RH03359,2645
2020,"Uelzen",männlich,zeitlich unbefristet,Anzahl,RH03360,410
2020,"Uelzen",weiblich,zeitlich unbefristet,Anzahl,RH03360,490
2020,"Uelzen",insgesamt,zeitlich unbefristet,Anzahl,RH03360,895
2020,"Verden",männlich,zeitlich unbefristet,Anzahl,RH03361,1260
2020,"Verden",weiblich,zeitlich unbefristet,Anzahl,RH03361,1380
2020,"Verden",insgesamt,zeitlich unbefristet,Anzahl,RH03361,2640
2020,"Statistische Region Lüneburg",männlich,zeitlich unbefristet,Anzahl,RH033,10545
2020,"Statistische Region Lüneburg",weiblich,zeitlich unbefristet,Anzahl,RH033,11705
2020,"Statistische Region Lüneburg",insgesamt,zeitlich unbefristet,Anzahl,RH033,22250
2020,"Delmenhorst, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03401,1600
2020,"Delmenhorst, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03401,1495
2020,"Delmenhorst, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03401,3090
2020,"Emden, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03402,285
2020,"Emden, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03402,275
2020,"Emden, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03402,565
2020,"Oldenburg (Oldb), Stadt",männlich,zeitlich unbefristet,Anzahl,RH03403,1725
2020,"Oldenburg (Oldb), Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03403,1690
2020,"Oldenburg (Oldb), Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03403,3420
2020,"Osnabrück, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03404,2765
2020,"Osnabrück, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03404,2655
2020,"Osnabrück, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03404,5420
2020,"Wilhelmshaven, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03405,510
2020,"Wilhelmshaven, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03405,550
2020,"Wilhelmshaven, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03405,1060
2020,"Ammerland",männlich,zeitlich unbefristet,Anzahl,RH03451,630
2020,"Ammerland",weiblich,zeitlich unbefristet,Anzahl,RH03451,650
2020,"Ammerland",insgesamt,zeitlich unbefristet,Anzahl,RH03451,1280
2020,"Aurich",männlich,zeitlich unbefristet,Anzahl,RH03452,610
2020,"Aurich",weiblich,zeitlich unbefristet,Anzahl,RH03452,615
2020,"Aurich",insgesamt,zeitlich unbefristet,Anzahl,RH03452,1225
2020,"Cloppenburg",männlich,zeitlich unbefristet,Anzahl,RH03453,1215
2020,"Cloppenburg",weiblich,zeitlich unbefristet,Anzahl,RH03453,1220
2020,"Cloppenburg",insgesamt,zeitlich unbefristet,Anzahl,RH03453,2435
2020,"Emsland",männlich,zeitlich unbefristet,Anzahl,RH03454,1505
2020,"Emsland",weiblich,zeitlich unbefristet,Anzahl,RH03454,1585
2020,"Emsland",insgesamt,zeitlich unbefristet,Anzahl,RH03454,3090
2020,"Friesland",männlich,zeitlich unbefristet,Anzahl,RH03455,285
2020,"Friesland",weiblich,zeitlich unbefristet,Anzahl,RH03455,345
2020,"Friesland",insgesamt,zeitlich unbefristet,Anzahl,RH03455,635
2020,"Grafschaft Bentheim",männlich,zeitlich unbefristet,Anzahl,RH03456,1120
2020,"Grafschaft Bentheim",weiblich,zeitlich unbefristet,Anzahl,RH03456,1130
2020,"Grafschaft Bentheim",insgesamt,zeitlich unbefristet,Anzahl,RH03456,2245
2020,"Leer",männlich,zeitlich unbefristet,Anzahl,RH03457,585
2020,"Leer",weiblich,zeitlich unbefristet,Anzahl,RH03457,675
2020,"Leer",insgesamt,zeitlich unbefristet,Anzahl,RH03457,1260
2020,"Oldenburg",männlich,zeitlich unbefristet,Anzahl,RH03458,690
2020,"Oldenburg",weiblich,zeitlich unbefristet,Anzahl,RH03458,740
2020,"Oldenburg",insgesamt,zeitlich unbefristet,Anzahl,RH03458,1430
2020,"Osnabrück",männlich,zeitlich unbefristet,Anzahl,RH03459,2735
2020,"Osnabrück",weiblich,zeitlich unbefristet,Anzahl,RH03459,3040
2020,"Osnabrück",insgesamt,zeitlich unbefristet,Anzahl,RH03459,5775
2020,"Vechta",männlich,zeitlich unbefristet,Anzahl,RH03460,1800
2020,"Vechta",weiblich,zeitlich unbefristet,Anzahl,RH03460,1815
2020,"Vechta",insgesamt,zeitlich unbefristet,Anzahl,RH03460,3615
2020,"Wesermarsch",männlich,zeitlich unbefristet,Anzahl,RH03461,665
2020,"Wesermarsch",weiblich,zeitlich unbefristet,Anzahl,RH03461,765
2020,"Wesermarsch",insgesamt,zeitlich unbefristet,Anzahl,RH03461,1430
2020,"Wittmund",männlich,zeitlich unbefristet,Anzahl,RH03462,160
2020,"Wittmund",weiblich,zeitlich unbefristet,Anzahl,RH03462,165
2020,"Wittmund",insgesamt,zeitlich unbefristet,Anzahl,RH03462,325
2020,"Statistische Region Weser-Ems",männlich,zeitlich unbefristet,Anzahl,RH034,18880
2020,"Statistische Region Weser-Ems",weiblich,zeitlich unbefristet,Anzahl,RH034,19415
2020,"Statistische Region Weser-Ems",insgesamt,zeitlich unbefristet,Anzahl,RH034,38295
2020,"Niedersachsen",männlich,zeitlich unbefristet,Anzahl,RH030,79495
2020,"Niedersachsen",weiblich,zeitlich unbefristet,Anzahl,RH030,82970
2020,"Niedersachsen",insgesamt,zeitlich unbefristet,Anzahl,RH030,162470
2019,"Braunschweig, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03101,3990
2019,"Braunschweig, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03101,4020
2019,"Braunschweig, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03101,8010
2019,"Salzgitter, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03102,2715
2019,"Salzgitter, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03102,2745
2019,"Salzgitter, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03102,5460
2019,"Wolfsburg, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03103,1230
2019,"Wolfsburg, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03103,1410
2019,"Wolfsburg, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03103,2640
2019,"Gifhorn",männlich,zeitlich unbefristet,Anzahl,RH03151,1200
2019,"Gifhorn",weiblich,zeitlich unbefristet,Anzahl,RH03151,1345
2019,"Gifhorn",insgesamt,zeitlich unbefristet,Anzahl,RH03151,2545
2019,"Goslar",männlich,zeitlich unbefristet,Anzahl,RH03153,1200
2019,"Goslar",weiblich,zeitlich unbefristet,Anzahl,RH03153,1230
2019,"Goslar",insgesamt,zeitlich unbefristet,Anzahl,RH03153,2430
2019,"Helmstedt",männlich,zeitlich unbefristet,Anzahl,RH03154,660
2019,"Helmstedt",weiblich,zeitlich unbefristet,Anzahl,RH03154,695
2019,"Helmstedt",insgesamt,zeitlich unbefristet,Anzahl,RH03154,1360
2019,"Northeim",männlich,zeitlich unbefristet,Anzahl,RH03155,750
2019,"Northeim",weiblich,zeitlich unbefristet,Anzahl,RH03155,840
2019,"Northeim",insgesamt,zeitlich unbefristet,Anzahl,RH03155,1590
2019,"Peine",männlich,zeitlich unbefristet,Anzahl,RH03157,1375
2019,"Peine",weiblich,zeitlich unbefristet,Anzahl,RH03157,1400
2019,"Peine",insgesamt,zeitlich unbefristet,Anzahl,RH03157,2775
2019,"Wolfenbüttel",männlich,zeitlich unbefristet,Anzahl,RH03158,710
2019,"Wolfenbüttel",weiblich,zeitlich unbefristet,Anzahl,RH03158,835
2019,"Wolfenbüttel",insgesamt,zeitlich unbefristet,Anzahl,RH03158,1550
2019,"Göttingen",männlich,zeitlich unbefristet,Anzahl,RH03159,2765
2019,"Göttingen",weiblich,zeitlich unbefristet,Anzahl,RH03159,2980
2019,"Göttingen",insgesamt,zeitlich unbefristet,Anzahl,RH03159,5745
2019,"Statistische Region Braunschweig",männlich,zeitlich unbefristet,Anzahl,RH031,16605
2019,"Statistische Region Braunschweig",weiblich,zeitlich unbefristet,Anzahl,RH031,17505
2019,"Statistische Region Braunschweig",insgesamt,zeitlich unbefristet,Anzahl,RH031,34105
2019,"Region Hannover",männlich,zeitlich unbefristet,Anzahl,RH03241,24340
2019,"Region Hannover",weiblich,zeitlich unbefristet,Anzahl,RH03241,24720
2019,"Region Hannover",insgesamt,zeitlich unbefristet,Anzahl,RH03241,49060
2019,"Diepholz",männlich,zeitlich unbefristet,Anzahl,RH03251,1390
2019,"Diepholz",weiblich,zeitlich unbefristet,Anzahl,RH03251,1635
2019,"Diepholz",insgesamt,zeitlich unbefristet,Anzahl,RH03251,3025
2019,"Hameln-Pyrmont",männlich,zeitlich unbefristet,Anzahl,RH03252,2115
2019,"Hameln-Pyrmont",weiblich,zeitlich unbefristet,Anzahl,RH03252,2220
2019,"Hameln-Pyrmont",insgesamt,zeitlich unbefristet,Anzahl,RH03252,4335
2019,"Hildesheim",männlich,zeitlich unbefristet,Anzahl,RH03254,2570
2019,"Hildesheim",weiblich,zeitlich unbefristet,Anzahl,RH03254,2795
2019,"Hildesheim",insgesamt,zeitlich unbefristet,Anzahl,RH03254,5365
2019,"Holzminden",männlich,zeitlich unbefristet,Anzahl,RH03255,700
2019,"Holzminden",weiblich,zeitlich unbefristet,Anzahl,RH03255,720
2019,"Holzminden",insgesamt,zeitlich unbefristet,Anzahl,RH03255,1420
2019,"Nienburg (Weser)",männlich,zeitlich unbefristet,Anzahl,RH03256,875
2019,"Nienburg (Weser)",weiblich,zeitlich unbefristet,Anzahl,RH03256,995
2019,"Nienburg (Weser)",insgesamt,zeitlich unbefristet,Anzahl,RH03256,1870
2019,"Schaumburg",männlich,zeitlich unbefristet,Anzahl,RH03257,1490
2019,"Schaumburg",weiblich,zeitlich unbefristet,Anzahl,RH03257,1545
2019,"Schaumburg",insgesamt,zeitlich unbefristet,Anzahl,RH03257,3030
2019,"Statistische Region Hannover",männlich,zeitlich unbefristet,Anzahl,RH032,33480
2019,"Statistische Region Hannover",weiblich,zeitlich unbefristet,Anzahl,RH032,34625
2019,"Statistische Region Hannover",insgesamt,zeitlich unbefristet,Anzahl,RH032,68105
2019,"Celle",männlich,zeitlich unbefristet,Anzahl,RH03351,1130
2019,"Celle",weiblich,zeitlich unbefristet,Anzahl,RH03351,1320
2019,"Celle",insgesamt,zeitlich unbefristet,Anzahl,RH03351,2450
2019,"Cuxhaven",männlich,zeitlich unbefristet,Anzahl,RH03352,890
2019,"Cuxhaven",weiblich,zeitlich unbefristet,Anzahl,RH03352,1040
2019,"Cuxhaven",insgesamt,zeitlich unbefristet,Anzahl,RH03352,1930
2019,"Harburg",männlich,zeitlich unbefristet,Anzahl,RH03353,1860
2019,"Harburg",weiblich,zeitlich unbefristet,Anzahl,RH03353,2015
2019,"Harburg",insgesamt,zeitlich unbefristet,Anzahl,RH03353,3880
2019,"Lüchow-Dannenberg",männlich,zeitlich unbefristet,Anzahl,RH03354,130
2019,"Lüchow-Dannenberg",weiblich,zeitlich unbefristet,Anzahl,RH03354,195
2019,"Lüchow-Dannenberg",insgesamt,zeitlich unbefristet,Anzahl,RH03354,330
2019,"Lüneburg",männlich,zeitlich unbefristet,Anzahl,RH03355,950
2019,"Lüneburg",weiblich,zeitlich unbefristet,Anzahl,RH03355,1050
2019,"Lüneburg",insgesamt,zeitlich unbefristet,Anzahl,RH03355,2000
2019,"Osterholz",männlich,zeitlich unbefristet,Anzahl,RH03356,660
2019,"Osterholz",weiblich,zeitlich unbefristet,Anzahl,RH03356,780
2019,"Osterholz",insgesamt,zeitlich unbefristet,Anzahl,RH03356,1440
2019,"Rotenburg (Wümme)",männlich,zeitlich unbefristet,Anzahl,RH03357,810
2019,"Rotenburg (Wümme)",weiblich,zeitlich unbefristet,Anzahl,RH03357,975
2019,"Rotenburg (Wümme)",insgesamt,zeitlich unbefristet,Anzahl,RH03357,1785
2019,"Heidekreis",männlich,zeitlich unbefristet,Anzahl,RH03358,890
2019,"Heidekreis",weiblich,zeitlich unbefristet,Anzahl,RH03358,960
2019,"Heidekreis",insgesamt,zeitlich unbefristet,Anzahl,RH03358,1850
2019,"Stade",männlich,zeitlich unbefristet,Anzahl,RH03359,1180
2019,"Stade",weiblich,zeitlich unbefristet,Anzahl,RH03359,1350
2019,"Stade",insgesamt,zeitlich unbefristet,Anzahl,RH03359,2535
2019,"Uelzen",männlich,zeitlich unbefristet,Anzahl,RH03360,435
2019,"Uelzen",weiblich,zeitlich unbefristet,Anzahl,RH03360,500
2019,"Uelzen",insgesamt,zeitlich unbefristet,Anzahl,RH03360,940
2019,"Verden",männlich,zeitlich unbefristet,Anzahl,RH03361,1245
2019,"Verden",weiblich,zeitlich unbefristet,Anzahl,RH03361,1395
2019,"Verden",insgesamt,zeitlich unbefristet,Anzahl,RH03361,2640
2019,"Statistische Region Lüneburg",männlich,zeitlich unbefristet,Anzahl,RH033,10185
2019,"Statistische Region Lüneburg",weiblich,zeitlich unbefristet,Anzahl,RH033,11595
2019,"Statistische Region Lüneburg",insgesamt,zeitlich unbefristet,Anzahl,RH033,21780
2019,"Delmenhorst, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03401,1565
2019,"Delmenhorst, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03401,1500
2019,"Delmenhorst, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03401,3065
2019,"Emden, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03402,295
2019,"Emden, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03402,295
2019,"Emden, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03402,590
2019,"Oldenburg (Oldb), Stadt",männlich,zeitlich unbefristet,Anzahl,RH03403,1695
2019,"Oldenburg (Oldb), Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03403,1710
2019,"Oldenburg (Oldb), Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03403,3400
2019,"Osnabrück, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03404,2720
2019,"Osnabrück, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03404,2650
2019,"Osnabrück, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03404,5370
2019,"Wilhelmshaven, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03405,520
2019,"Wilhelmshaven, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03405,560
2019,"Wilhelmshaven, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03405,1080
2019,"Ammerland",männlich,zeitlich unbefristet,Anzahl,RH03451,600
2019,"Ammerland",weiblich,zeitlich unbefristet,Anzahl,RH03451,645
2019,"Ammerland",insgesamt,zeitlich unbefristet,Anzahl,RH03451,1245
2019,"Aurich",männlich,zeitlich unbefristet,Anzahl,RH03452,580
2019,"Aurich",weiblich,zeitlich unbefristet,Anzahl,RH03452,605
2019,"Aurich",insgesamt,zeitlich unbefristet,Anzahl,RH03452,1185
2019,"Cloppenburg",männlich,zeitlich unbefristet,Anzahl,RH03453,1200
2019,"Cloppenburg",weiblich,zeitlich unbefristet,Anzahl,RH03453,1200
2019,"Cloppenburg",insgesamt,zeitlich unbefristet,Anzahl,RH03453,2395
2019,"Emsland",männlich,zeitlich unbefristet,Anzahl,RH03454,1420
2019,"Emsland",weiblich,zeitlich unbefristet,Anzahl,RH03454,1550
2019,"Emsland",insgesamt,zeitlich unbefristet,Anzahl,RH03454,2970
2019,"Friesland",männlich,zeitlich unbefristet,Anzahl,RH03455,295
2019,"Friesland",weiblich,zeitlich unbefristet,Anzahl,RH03455,360
2019,"Friesland",insgesamt,zeitlich unbefristet,Anzahl,RH03455,655
2019,"Grafschaft Bentheim",männlich,zeitlich unbefristet,Anzahl,RH03456,1000
2019,"Grafschaft Bentheim",weiblich,zeitlich unbefristet,Anzahl,RH03456,1075
2019,"Grafschaft Bentheim",insgesamt,zeitlich unbefristet,Anzahl,RH03456,2075
2019,"Leer",männlich,zeitlich unbefristet,Anzahl,RH03457,585
2019,"Leer",weiblich,zeitlich unbefristet,Anzahl,RH03457,660
2019,"Leer",insgesamt,zeitlich unbefristet,Anzahl,RH03457,1245
2019,"Oldenburg",männlich,zeitlich unbefristet,Anzahl,RH03458,660
2019,"Oldenburg",weiblich,zeitlich unbefristet,Anzahl,RH03458,720
2019,"Oldenburg",insgesamt,zeitlich unbefristet,Anzahl,RH03458,1380
2019,"Osnabrück",männlich,zeitlich unbefristet,Anzahl,RH03459,2705
2019,"Osnabrück",weiblich,zeitlich unbefristet,Anzahl,RH03459,3015
2019,"Osnabrück",insgesamt,zeitlich unbefristet,Anzahl,RH03459,5720
2019,"Vechta",männlich,zeitlich unbefristet,Anzahl,RH03460,1760
2019,"Vechta",weiblich,zeitlich unbefristet,Anzahl,RH03460,1800
2019,"Vechta",insgesamt,zeitlich unbefristet,Anzahl,RH03460,3565
2019,"Wesermarsch",männlich,zeitlich unbefristet,Anzahl,RH03461,695
2019,"Wesermarsch",weiblich,zeitlich unbefristet,Anzahl,RH03461,765
2019,"Wesermarsch",insgesamt,zeitlich unbefristet,Anzahl,RH03461,1460
2019,"Wittmund",männlich,zeitlich unbefristet,Anzahl,RH03462,155
2019,"Wittmund",weiblich,zeitlich unbefristet,Anzahl,RH03462,170
2019,"Wittmund",insgesamt,zeitlich unbefristet,Anzahl,RH03462,325
2019,"Statistische Region Weser-Ems",männlich,zeitlich unbefristet,Anzahl,RH034,18450
2019,"Statistische Region Weser-Ems",weiblich,zeitlich unbefristet,Anzahl,RH034,19275
2019,"Statistische Region Weser-Ems",insgesamt,zeitlich unbefristet,Anzahl,RH034,37730
2019,"Niedersachsen",männlich,zeitlich unbefristet,Anzahl,RH030,78720
2019,"Niedersachsen",weiblich,zeitlich unbefristet,Anzahl,RH030,83000
2019,"Niedersachsen",insgesamt,zeitlich unbefristet,Anzahl,RH030,161720
2018,"Braunschweig, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03101,3880
2018,"Braunschweig, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03101,3975
2018,"Braunschweig, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03101,7850
2018,"Salzgitter, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03102,2740
2018,"Salzgitter, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03102,2780
2018,"Salzgitter, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03102,5520
2018,"Wolfsburg, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03103,1200
2018,"Wolfsburg, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03103,1425
2018,"Wolfsburg, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03103,2630
2018,"Gifhorn",männlich,zeitlich unbefristet,Anzahl,RH03151,1215
2018,"Gifhorn",weiblich,zeitlich unbefristet,Anzahl,RH03151,1330
2018,"Gifhorn",insgesamt,zeitlich unbefristet,Anzahl,RH03151,2545
2018,"Goslar",männlich,zeitlich unbefristet,Anzahl,RH03153,1185
2018,"Goslar",weiblich,zeitlich unbefristet,Anzahl,RH03153,1220
2018,"Goslar",insgesamt,zeitlich unbefristet,Anzahl,RH03153,2405
2018,"Helmstedt",männlich,zeitlich unbefristet,Anzahl,RH03154,670
2018,"Helmstedt",weiblich,zeitlich unbefristet,Anzahl,RH03154,685
2018,"Helmstedt",insgesamt,zeitlich unbefristet,Anzahl,RH03154,1355
2018,"Northeim",männlich,zeitlich unbefristet,Anzahl,RH03155,740
2018,"Northeim",weiblich,zeitlich unbefristet,Anzahl,RH03155,830
2018,"Northeim",insgesamt,zeitlich unbefristet,Anzahl,RH03155,1570
2018,"Peine",männlich,zeitlich unbefristet,Anzahl,RH03157,1390
2018,"Peine",weiblich,zeitlich unbefristet,Anzahl,RH03157,1405
2018,"Peine",insgesamt,zeitlich unbefristet,Anzahl,RH03157,2800
2018,"Wolfenbüttel",männlich,zeitlich unbefristet,Anzahl,RH03158,705
2018,"Wolfenbüttel",weiblich,zeitlich unbefristet,Anzahl,RH03158,825
2018,"Wolfenbüttel",insgesamt,zeitlich unbefristet,Anzahl,RH03158,1525
