Year,Gebietseinheit,Geschlecht,ohne Aufenthaltstitel,Units,GeoCode,Value
2020,"Lüchow-Dannenberg",insgesamt,"insgesamt",Anzahl,RH03354,270
2020,"Lüneburg",männlich,"insgesamt",Anzahl,RH03355,660
2020,"Lüneburg",weiblich,"insgesamt",Anzahl,RH03355,355
2020,"Lüneburg",insgesamt,"insgesamt",Anzahl,RH03355,1015
2020,"Osterholz",männlich,"insgesamt",Anzahl,RH03356,305
2020,"Osterholz",weiblich,"insgesamt",Anzahl,RH03356,235
2020,"Osterholz",insgesamt,"insgesamt",Anzahl,RH03356,540
2020,"Rotenburg (Wümme)",männlich,"insgesamt",Anzahl,RH03357,875
2020,"Rotenburg (Wümme)",weiblich,"insgesamt",Anzahl,RH03357,485
2020,"Rotenburg (Wümme)",insgesamt,"insgesamt",Anzahl,RH03357,1360
2020,"Heidekreis",männlich,"insgesamt",Anzahl,RH03358,745
2020,"Heidekreis",weiblich,"insgesamt",Anzahl,RH03358,480
2020,"Heidekreis",insgesamt,"insgesamt",Anzahl,RH03358,1225
2020,"Stade",männlich,"insgesamt",Anzahl,RH03359,1155
2020,"Stade",weiblich,"insgesamt",Anzahl,RH03359,640
2020,"Stade",insgesamt,"insgesamt",Anzahl,RH03359,1795
2020,"Uelzen",männlich,"insgesamt",Anzahl,RH03360,295
2020,"Uelzen",weiblich,"insgesamt",Anzahl,RH03360,215
2020,"Uelzen",insgesamt,"insgesamt",Anzahl,RH03360,510
2020,"Verden",männlich,"insgesamt",Anzahl,RH03361,720
2020,"Verden",weiblich,"insgesamt",Anzahl,RH03361,335
2020,"Verden",insgesamt,"insgesamt",Anzahl,RH03361,1055
2020,"Statistische Region Lüneburg",männlich,"insgesamt",Anzahl,RH033,8380
2020,"Statistische Region Lüneburg",weiblich,"insgesamt",Anzahl,RH033,4085
2020,"Statistische Region Lüneburg",insgesamt,"insgesamt",Anzahl,RH033,12465
2020,"Delmenhorst, Stadt",männlich,"insgesamt",Anzahl,RH03401,320
2020,"Delmenhorst, Stadt",weiblich,"insgesamt",Anzahl,RH03401,200
2020,"Delmenhorst, Stadt",insgesamt,"insgesamt",Anzahl,RH03401,520
2020,"Emden, Stadt",männlich,"insgesamt",Anzahl,RH03402,430
2020,"Emden, Stadt",weiblich,"insgesamt",Anzahl,RH03402,250
2020,"Emden, Stadt",insgesamt,"insgesamt",Anzahl,RH03402,680
2020,"Oldenburg (Oldb), Stadt",männlich,"insgesamt",Anzahl,RH03403,865
2020,"Oldenburg (Oldb), Stadt",weiblich,"insgesamt",Anzahl,RH03403,600
2020,"Oldenburg (Oldb), Stadt",insgesamt,"insgesamt",Anzahl,RH03403,1465
2020,"Osnabrück, Stadt",männlich,"insgesamt",Anzahl,RH03404,1305
2020,"Osnabrück, Stadt",weiblich,"insgesamt",Anzahl,RH03404,620
2020,"Osnabrück, Stadt",insgesamt,"insgesamt",Anzahl,RH03404,1925
2020,"Wilhelmshaven, Stadt",männlich,"insgesamt",Anzahl,RH03405,375
2020,"Wilhelmshaven, Stadt",weiblich,"insgesamt",Anzahl,RH03405,250
2020,"Wilhelmshaven, Stadt",insgesamt,"insgesamt",Anzahl,RH03405,620
2020,"Ammerland",männlich,"insgesamt",Anzahl,RH03451,535
2020,"Ammerland",weiblich,"insgesamt",Anzahl,RH03451,355
2020,"Ammerland",insgesamt,"insgesamt",Anzahl,RH03451,890
2020,"Aurich",männlich,"insgesamt",Anzahl,RH03452,825
2020,"Aurich",weiblich,"insgesamt",Anzahl,RH03452,355
2020,"Aurich",insgesamt,"insgesamt",Anzahl,RH03452,1180
2020,"Cloppenburg",männlich,"insgesamt",Anzahl,RH03453,710
2020,"Cloppenburg",weiblich,"insgesamt",Anzahl,RH03453,355
2020,"Cloppenburg",insgesamt,"insgesamt",Anzahl,RH03453,1065
2020,"Emsland",männlich,"insgesamt",Anzahl,RH03454,1595
2020,"Emsland",weiblich,"insgesamt",Anzahl,RH03454,735
2020,"Emsland",insgesamt,"insgesamt",Anzahl,RH03454,2325
2020,"Friesland",männlich,"insgesamt",Anzahl,RH03455,435
2020,"Friesland",weiblich,"insgesamt",Anzahl,RH03455,345
2020,"Friesland",insgesamt,"insgesamt",Anzahl,RH03455,780
2020,"Grafschaft Bentheim",männlich,"insgesamt",Anzahl,RH03456,605
2020,"Grafschaft Bentheim",weiblich,"insgesamt",Anzahl,RH03456,350
2020,"Grafschaft Bentheim",insgesamt,"insgesamt",Anzahl,RH03456,955
2020,"Leer",männlich,"insgesamt",Anzahl,RH03457,1230
2020,"Leer",weiblich,"insgesamt",Anzahl,RH03457,735
2020,"Leer",insgesamt,"insgesamt",Anzahl,RH03457,1965
2020,"Oldenburg",männlich,"insgesamt",Anzahl,RH03458,340
2020,"Oldenburg",weiblich,"insgesamt",Anzahl,RH03458,230
2020,"Oldenburg",insgesamt,"insgesamt",Anzahl,RH03458,575
2020,"Osnabrück",männlich,"insgesamt",Anzahl,RH03459,1695
2020,"Osnabrück",weiblich,"insgesamt",Anzahl,RH03459,1210
2020,"Osnabrück",insgesamt,"insgesamt",Anzahl,RH03459,2910
2020,"Vechta",männlich,"insgesamt",Anzahl,RH03460,550
2020,"Vechta",weiblich,"insgesamt",Anzahl,RH03460,320
2020,"Vechta",insgesamt,"insgesamt",Anzahl,RH03460,870
2020,"Wesermarsch",männlich,"insgesamt",Anzahl,RH03461,500
2020,"Wesermarsch",weiblich,"insgesamt",Anzahl,RH03461,345
2020,"Wesermarsch",insgesamt,"insgesamt",Anzahl,RH03461,845
2020,"Wittmund",männlich,"insgesamt",Anzahl,RH03462,270
2020,"Wittmund",weiblich,"insgesamt",Anzahl,RH03462,190
2020,"Wittmund",insgesamt,"insgesamt",Anzahl,RH03462,460
2020,"Statistische Region Weser-Ems",männlich,"insgesamt",Anzahl,RH034,12590
2020,"Statistische Region Weser-Ems",weiblich,"insgesamt",Anzahl,RH034,7445
2020,"Statistische Region Weser-Ems",insgesamt,"insgesamt",Anzahl,RH034,20035
2020,"Niedersachsen",männlich,"insgesamt",Anzahl,RH030,43465
2020,"Niedersachsen",weiblich,"insgesamt",Anzahl,RH030,25805
2020,"Niedersachsen",insgesamt,"insgesamt",Anzahl,RH030,69270
2019,"Braunschweig, Stadt",männlich,"insgesamt",Anzahl,RH03101,2335
2019,"Braunschweig, Stadt",weiblich,"insgesamt",Anzahl,RH03101,1495
2019,"Braunschweig, Stadt",insgesamt,"insgesamt",Anzahl,RH03101,3830
2019,"Salzgitter, Stadt",männlich,"insgesamt",Anzahl,RH03102,530
2019,"Salzgitter, Stadt",weiblich,"insgesamt",Anzahl,RH03102,320
2019,"Salzgitter, Stadt",insgesamt,"insgesamt",Anzahl,RH03102,850
2019,"Wolfsburg, Stadt",männlich,"insgesamt",Anzahl,RH03103,915
2019,"Wolfsburg, Stadt",weiblich,"insgesamt",Anzahl,RH03103,455
2019,"Wolfsburg, Stadt",insgesamt,"insgesamt",Anzahl,RH03103,1370
2019,"Gifhorn",männlich,"insgesamt",Anzahl,RH03151,1090
2019,"Gifhorn",weiblich,"insgesamt",Anzahl,RH03151,650
2019,"Gifhorn",insgesamt,"insgesamt",Anzahl,RH03151,1740
2019,"Goslar",männlich,"insgesamt",Anzahl,RH03153,930
2019,"Goslar",weiblich,"insgesamt",Anzahl,RH03153,515
2019,"Goslar",insgesamt,"insgesamt",Anzahl,RH03153,1450
2019,"Helmstedt",männlich,"insgesamt",Anzahl,RH03154,435
2019,"Helmstedt",weiblich,"insgesamt",Anzahl,RH03154,210
2019,"Helmstedt",insgesamt,"insgesamt",Anzahl,RH03154,645
2019,"Northeim",männlich,"insgesamt",Anzahl,RH03155,630
2019,"Northeim",weiblich,"insgesamt",Anzahl,RH03155,465
2019,"Northeim",insgesamt,"insgesamt",Anzahl,RH03155,1095
2019,"Peine",männlich,"insgesamt",Anzahl,RH03157,475
2019,"Peine",weiblich,"insgesamt",Anzahl,RH03157,300
2019,"Peine",insgesamt,"insgesamt",Anzahl,RH03157,775
2019,"Wolfenbüttel",männlich,"insgesamt",Anzahl,RH03158,600
2019,"Wolfenbüttel",weiblich,"insgesamt",Anzahl,RH03158,360
2019,"Wolfenbüttel",insgesamt,"insgesamt",Anzahl,RH03158,960
2019,"Göttingen",männlich,"insgesamt",Anzahl,RH03159,2465
2019,"Göttingen",weiblich,"insgesamt",Anzahl,RH03159,1965
2019,"Göttingen",insgesamt,"insgesamt",Anzahl,RH03159,4430
2019,"Statistische Region Braunschweig",männlich,"insgesamt",Anzahl,RH031,10410
2019,"Statistische Region Braunschweig",weiblich,"insgesamt",Anzahl,RH031,6735
2019,"Statistische Region Braunschweig",insgesamt,"insgesamt",Anzahl,RH031,17145
2019,"Region Hannover",männlich,"insgesamt",Anzahl,RH03241,7425
2019,"Region Hannover",weiblich,"insgesamt",Anzahl,RH03241,4470
2019,"Region Hannover",insgesamt,"insgesamt",Anzahl,RH03241,11895
2019,"Diepholz",männlich,"insgesamt",Anzahl,RH03251,1125
2019,"Diepholz",weiblich,"insgesamt",Anzahl,RH03251,800
2019,"Diepholz",insgesamt,"insgesamt",Anzahl,RH03251,1925
2019,"Hameln-Pyrmont",männlich,"insgesamt",Anzahl,RH03252,665
2019,"Hameln-Pyrmont",weiblich,"insgesamt",Anzahl,RH03252,555
2019,"Hameln-Pyrmont",insgesamt,"insgesamt",Anzahl,RH03252,1220
2019,"Hildesheim",männlich,"insgesamt",Anzahl,RH03254,1620
2019,"Hildesheim",weiblich,"insgesamt",Anzahl,RH03254,760
2019,"Hildesheim",insgesamt,"insgesamt",Anzahl,RH03254,2380
2019,"Holzminden",männlich,"insgesamt",Anzahl,RH03255,300
2019,"Holzminden",weiblich,"insgesamt",Anzahl,RH03255,185
2019,"Holzminden",insgesamt,"insgesamt",Anzahl,RH03255,490
2019,"Nienburg (Weser)",männlich,"insgesamt",Anzahl,RH03256,465
2019,"Nienburg (Weser)",weiblich,"insgesamt",Anzahl,RH03256,380
2019,"Nienburg (Weser)",insgesamt,"insgesamt",Anzahl,RH03256,845
2019,"Schaumburg",männlich,"insgesamt",Anzahl,RH03257,920
2019,"Schaumburg",weiblich,"insgesamt",Anzahl,RH03257,565
2019,"Schaumburg",insgesamt,"insgesamt",Anzahl,RH03257,1485
2019,"Statistische Region Hannover",männlich,"insgesamt",Anzahl,RH032,12520
2019,"Statistische Region Hannover",weiblich,"insgesamt",Anzahl,RH032,7725
2019,"Statistische Region Hannover",insgesamt,"insgesamt",Anzahl,RH032,20240
2019,"Celle",männlich,"insgesamt",Anzahl,RH03351,670
2019,"Celle",weiblich,"insgesamt",Anzahl,RH03351,370
2019,"Celle",insgesamt,"insgesamt",Anzahl,RH03351,1045
2019,"Cuxhaven",männlich,"insgesamt",Anzahl,RH03352,715
2019,"Cuxhaven",weiblich,"insgesamt",Anzahl,RH03352,435
2019,"Cuxhaven",insgesamt,"insgesamt",Anzahl,RH03352,1150
2019,"Harburg",männlich,"insgesamt",Anzahl,RH03353,2170
2019,"Harburg",weiblich,"insgesamt",Anzahl,RH03353,410
2019,"Harburg",insgesamt,"insgesamt",Anzahl,RH03353,2580
2019,"Lüchow-Dannenberg",männlich,"insgesamt",Anzahl,RH03354,175
2019,"Lüchow-Dannenberg",weiblich,"insgesamt",Anzahl,RH03354,140
2019,"Lüchow-Dannenberg",insgesamt,"insgesamt",Anzahl,RH03354,315
2019,"Lüneburg",männlich,"insgesamt",Anzahl,RH03355,680
2019,"Lüneburg",weiblich,"insgesamt",Anzahl,RH03355,390
2019,"Lüneburg",insgesamt,"insgesamt",Anzahl,RH03355,1070
2019,"Osterholz",männlich,"insgesamt",Anzahl,RH03356,340
2019,"Osterholz",weiblich,"insgesamt",Anzahl,RH03356,260
2019,"Osterholz",insgesamt,"insgesamt",Anzahl,RH03356,600
2019,"Rotenburg (Wümme)",männlich,"insgesamt",Anzahl,RH03357,840
2019,"Rotenburg (Wümme)",weiblich,"insgesamt",Anzahl,RH03357,420
2019,"Rotenburg (Wümme)",insgesamt,"insgesamt",Anzahl,RH03357,1260
2019,"Heidekreis",männlich,"insgesamt",Anzahl,RH03358,840
2019,"Heidekreis",weiblich,"insgesamt",Anzahl,RH03358,620
2019,"Heidekreis",insgesamt,"insgesamt",Anzahl,RH03358,1465
2019,"Stade",männlich,"insgesamt",Anzahl,RH03359,1145
2019,"Stade",weiblich,"insgesamt",Anzahl,RH03359,600
2019,"Stade",insgesamt,"insgesamt",Anzahl,RH03359,1745
2019,"Uelzen",männlich,"insgesamt",Anzahl,RH03360,280
2019,"Uelzen",weiblich,"insgesamt",Anzahl,RH03360,170
2019,"Uelzen",insgesamt,"insgesamt",Anzahl,RH03360,450
2019,"Verden",männlich,"insgesamt",Anzahl,RH03361,700
2019,"Verden",weiblich,"insgesamt",Anzahl,RH03361,300
2019,"Verden",insgesamt,"insgesamt",Anzahl,RH03361,1000
2019,"Statistische Region Lüneburg",männlich,"insgesamt",Anzahl,RH033,8560
2019,"Statistische Region Lüneburg",weiblich,"insgesamt",Anzahl,RH033,4115
2019,"Statistische Region Lüneburg",insgesamt,"insgesamt",Anzahl,RH033,12675
2019,"Delmenhorst, Stadt",männlich,"insgesamt",Anzahl,RH03401,330
2019,"Delmenhorst, Stadt",weiblich,"insgesamt",Anzahl,RH03401,220
2019,"Delmenhorst, Stadt",insgesamt,"insgesamt",Anzahl,RH03401,550
2019,"Emden, Stadt",männlich,"insgesamt",Anzahl,RH03402,350
2019,"Emden, Stadt",weiblich,"insgesamt",Anzahl,RH03402,175
2019,"Emden, Stadt",insgesamt,"insgesamt",Anzahl,RH03402,530
2019,"Oldenburg (Oldb), Stadt",männlich,"insgesamt",Anzahl,RH03403,830
2019,"Oldenburg (Oldb), Stadt",weiblich,"insgesamt",Anzahl,RH03403,600
2019,"Oldenburg (Oldb), Stadt",insgesamt,"insgesamt",Anzahl,RH03403,1430
2019,"Osnabrück, Stadt",männlich,"insgesamt",Anzahl,RH03404,1490
2019,"Osnabrück, Stadt",weiblich,"insgesamt",Anzahl,RH03404,740
2019,"Osnabrück, Stadt",insgesamt,"insgesamt",Anzahl,RH03404,2230
2019,"Wilhelmshaven, Stadt",männlich,"insgesamt",Anzahl,RH03405,315
2019,"Wilhelmshaven, Stadt",weiblich,"insgesamt",Anzahl,RH03405,190
2019,"Wilhelmshaven, Stadt",insgesamt,"insgesamt",Anzahl,RH03405,500
2019,"Ammerland",männlich,"insgesamt",Anzahl,RH03451,540
2019,"Ammerland",weiblich,"insgesamt",Anzahl,RH03451,355
2019,"Ammerland",insgesamt,"insgesamt",Anzahl,RH03451,900
2019,"Aurich",männlich,"insgesamt",Anzahl,RH03452,905
2019,"Aurich",weiblich,"insgesamt",Anzahl,RH03452,365
2019,"Aurich",insgesamt,"insgesamt",Anzahl,RH03452,1270
2019,"Cloppenburg",männlich,"insgesamt",Anzahl,RH03453,725
2019,"Cloppenburg",weiblich,"insgesamt",Anzahl,RH03453,370
2019,"Cloppenburg",insgesamt,"insgesamt",Anzahl,RH03453,1100
2019,"Emsland",männlich,"insgesamt",Anzahl,RH03454,1600
2019,"Emsland",weiblich,"insgesamt",Anzahl,RH03454,745
2019,"Emsland",insgesamt,"insgesamt",Anzahl,RH03454,2345
2019,"Friesland",männlich,"insgesamt",Anzahl,RH03455,440
2019,"Friesland",weiblich,"insgesamt",Anzahl,RH03455,340
2019,"Friesland",insgesamt,"insgesamt",Anzahl,RH03455,780
2019,"Grafschaft Bentheim",männlich,"insgesamt",Anzahl,RH03456,625
2019,"Grafschaft Bentheim",weiblich,"insgesamt",Anzahl,RH03456,365
2019,"Grafschaft Bentheim",insgesamt,"insgesamt",Anzahl,RH03456,990
2019,"Leer",männlich,"insgesamt",Anzahl,RH03457,1180
2019,"Leer",weiblich,"insgesamt",Anzahl,RH03457,645
2019,"Leer",insgesamt,"insgesamt",Anzahl,RH03457,1825
2019,"Oldenburg",männlich,"insgesamt",Anzahl,RH03458,380
2019,"Oldenburg",weiblich,"insgesamt",Anzahl,RH03458,235
2019,"Oldenburg",insgesamt,"insgesamt",Anzahl,RH03458,610
2019,"Osnabrück",männlich,"insgesamt",Anzahl,RH03459,1775
2019,"Osnabrück",weiblich,"insgesamt",Anzahl,RH03459,1330
2019,"Osnabrück",insgesamt,"insgesamt",Anzahl,RH03459,3110
2019,"Vechta",männlich,"insgesamt",Anzahl,RH03460,555
2019,"Vechta",weiblich,"insgesamt",Anzahl,RH03460,335
2019,"Vechta",insgesamt,"insgesamt",Anzahl,RH03460,890
2019,"Wesermarsch",männlich,"insgesamt",Anzahl,RH03461,570
2019,"Wesermarsch",weiblich,"insgesamt",Anzahl,RH03461,350
2019,"Wesermarsch",insgesamt,"insgesamt",Anzahl,RH03461,925
2019,"Wittmund",männlich,"insgesamt",Anzahl,RH03462,225
2019,"Wittmund",weiblich,"insgesamt",Anzahl,RH03462,175
2019,"Wittmund",insgesamt,"insgesamt",Anzahl,RH03462,400
2019,"Statistische Region Weser-Ems",männlich,"insgesamt",Anzahl,RH034,12835
2019,"Statistische Region Weser-Ems",weiblich,"insgesamt",Anzahl,RH034,7545
2019,"Statistische Region Weser-Ems",insgesamt,"insgesamt",Anzahl,RH034,20380
2019,"Niedersachsen",männlich,"insgesamt",Anzahl,RH030,44325
2019,"Niedersachsen",weiblich,"insgesamt",Anzahl,RH030,26120
2019,"Niedersachsen",insgesamt,"insgesamt",Anzahl,RH030,70445
2018,"Braunschweig, Stadt",männlich,"insgesamt",Anzahl,RH03101,1970
2018,"Braunschweig, Stadt",weiblich,"insgesamt",Anzahl,RH03101,1240
2018,"Braunschweig, Stadt",insgesamt,"insgesamt",Anzahl,RH03101,3210
2018,"Salzgitter, Stadt",männlich,"insgesamt",Anzahl,RH03102,590
2018,"Salzgitter, Stadt",weiblich,"insgesamt",Anzahl,RH03102,350
2018,"Salzgitter, Stadt",insgesamt,"insgesamt",Anzahl,RH03102,940
2018,"Wolfsburg, Stadt",männlich,"insgesamt",Anzahl,RH03103,850
2018,"Wolfsburg, Stadt",weiblich,"insgesamt",Anzahl,RH03103,405
2018,"Wolfsburg, Stadt",insgesamt,"insgesamt",Anzahl,RH03103,1255
2018,"Gifhorn",männlich,"insgesamt",Anzahl,RH03151,1105
2018,"Gifhorn",weiblich,"insgesamt",Anzahl,RH03151,605
2018,"Gifhorn",insgesamt,"insgesamt",Anzahl,RH03151,1710
2018,"Goslar",männlich,"insgesamt",Anzahl,RH03153,940
2018,"Goslar",weiblich,"insgesamt",Anzahl,RH03153,555
2018,"Goslar",insgesamt,"insgesamt",Anzahl,RH03153,1490
2018,"Helmstedt",männlich,"insgesamt",Anzahl,RH03154,450
2018,"Helmstedt",weiblich,"insgesamt",Anzahl,RH03154,215
2018,"Helmstedt",insgesamt,"insgesamt",Anzahl,RH03154,665
2018,"Northeim",männlich,"insgesamt",Anzahl,RH03155,635
2018,"Northeim",weiblich,"insgesamt",Anzahl,RH03155,470
2018,"Northeim",insgesamt,"insgesamt",Anzahl,RH03155,1105
2018,"Peine",männlich,"insgesamt",Anzahl,RH03157,505
2018,"Peine",weiblich,"insgesamt",Anzahl,RH03157,300
2018,"Peine",insgesamt,"insgesamt",Anzahl,RH03157,805
2018,"Wolfenbüttel",männlich,"insgesamt",Anzahl,RH03158,675
2018,"Wolfenbüttel",weiblich,"insgesamt",Anzahl,RH03158,395
2018,"Wolfenbüttel",insgesamt,"insgesamt",Anzahl,RH03158,1070
2018,"Göttingen",männlich,"insgesamt",Anzahl,RH03159,2465
2018,"Göttingen",weiblich,"insgesamt",Anzahl,RH03159,1850
2018,"Göttingen",insgesamt,"insgesamt",Anzahl,RH03159,4315
2018,"Statistische Region Braunschweig",männlich,"insgesamt",Anzahl,RH031,10180
2018,"Statistische Region Braunschweig",weiblich,"insgesamt",Anzahl,RH031,6385
2018,"Statistische Region Braunschweig",insgesamt,"insgesamt",Anzahl,RH031,16565
2018,"Region Hannover",männlich,"insgesamt",Anzahl,RH03241,7785
2018,"Region Hannover",weiblich,"insgesamt",Anzahl,RH03241,4590
2018,"Region Hannover",insgesamt,"insgesamt",Anzahl,RH03241,12375
2018,"Diepholz",männlich,"insgesamt",Anzahl,RH03251,1220
2018,"Diepholz",weiblich,"insgesamt",Anzahl,RH03251,870
2018,"Diepholz",insgesamt,"insgesamt",Anzahl,RH03251,2090
2018,"Hameln-Pyrmont",männlich,"insgesamt",Anzahl,RH03252,755
2018,"Hameln-Pyrmont",weiblich,"insgesamt",Anzahl,RH03252,595
2018,"Hameln-Pyrmont",insgesamt,"insgesamt",Anzahl,RH03252,1350
2018,"Hildesheim",männlich,"insgesamt",Anzahl,RH03254,1805
2018,"Hildesheim",weiblich,"insgesamt",Anzahl,RH03254,820
2018,"Hildesheim",insgesamt,"insgesamt",Anzahl,RH03254,2630
2018,"Holzminden",männlich,"insgesamt",Anzahl,RH03255,350
2018,"Holzminden",weiblich,"insgesamt",Anzahl,RH03255,190
2018,"Holzminden",insgesamt,"insgesamt",Anzahl,RH03255,540
2018,"Nienburg (Weser)",männlich,"insgesamt",Anzahl,RH03256,515
2018,"Nienburg (Weser)",weiblich,"insgesamt",Anzahl,RH03256,365
2018,"Nienburg (Weser)",insgesamt,"insgesamt",Anzahl,RH03256,880
2018,"Schaumburg",männlich,"insgesamt",Anzahl,RH03257,1030
2018,"Schaumburg",weiblich,"insgesamt",Anzahl,RH03257,645
2018,"Schaumburg",insgesamt,"insgesamt",Anzahl,RH03257,1675
2018,"Statistische Region Hannover",männlich,"insgesamt",Anzahl,RH032,13465
2018,"Statistische Region Hannover",weiblich,"insgesamt",Anzahl,RH032,8075
2018,"Statistische Region Hannover",insgesamt,"insgesamt",Anzahl,RH032,21540
2018,"Celle",männlich,"insgesamt",Anzahl,RH03351,750
2018,"Celle",weiblich,"insgesamt",Anzahl,RH03351,400
2018,"Celle",insgesamt,"insgesamt",Anzahl,RH03351,1150
2018,"Cuxhaven",männlich,"insgesamt",Anzahl,RH03352,765
2018,"Cuxhaven",weiblich,"insgesamt",Anzahl,RH03352,445
2018,"Cuxhaven",insgesamt,"insgesamt",Anzahl,RH03352,1210
2018,"Harburg",männlich,"insgesamt",Anzahl,RH03353,2080
2018,"Harburg",weiblich,"insgesamt",Anzahl,RH03353,380
2018,"Harburg",insgesamt,"insgesamt",Anzahl,RH03353,2460
2018,"Lüchow-Dannenberg",männlich,"insgesamt",Anzahl,RH03354,165
2018,"Lüchow-Dannenberg",weiblich,"insgesamt",Anzahl,RH03354,125
2018,"Lüchow-Dannenberg",insgesamt,"insgesamt",Anzahl,RH03354,295
2018,"Lüneburg",männlich,"insgesamt",Anzahl,RH03355,775
2018,"Lüneburg",weiblich,"insgesamt",Anzahl,RH03355,420
2018,"Lüneburg",insgesamt,"insgesamt",Anzahl,RH03355,1195
2018,"Osterholz",männlich,"insgesamt",Anzahl,RH03356,355
2018,"Osterholz",weiblich,"insgesamt",Anzahl,RH03356,275
2018,"Osterholz",insgesamt,"insgesamt",Anzahl,RH03356,635
2018,"Rotenburg (Wümme)",männlich,"insgesamt",Anzahl,RH03357,830
2018,"Rotenburg (Wümme)",weiblich,"insgesamt",Anzahl,RH03357,405
2018,"Rotenburg (Wümme)",insgesamt,"insgesamt",Anzahl,RH03357,1235
2018,"Heidekreis",männlich,"insgesamt",Anzahl,RH03358,740
2018,"Heidekreis",weiblich,"insgesamt",Anzahl,RH03358,490
2018,"Heidekreis",insgesamt,"insgesamt",Anzahl,RH03358,1230
2018,"Stade",männlich,"insgesamt",Anzahl,RH03359,1200
2018,"Stade",weiblich,"insgesamt",Anzahl,RH03359,595
2018,"Stade",insgesamt,"insgesamt",Anzahl,RH03359,1790
2018,"Uelzen",männlich,"insgesamt",Anzahl,RH03360,290
2018,"Uelzen",weiblich,"insgesamt",Anzahl,RH03360,165
2018,"Uelzen",insgesamt,"insgesamt",Anzahl,RH03360,455
2018,"Verden",männlich,"insgesamt",Anzahl,RH03361,795
2018,"Verden",weiblich,"insgesamt",Anzahl,RH03361,330
2018,"Verden",insgesamt,"insgesamt",Anzahl,RH03361,1120
2018,"Statistische Region Lüneburg",männlich,"insgesamt",Anzahl,RH033,8750
2018,"Statistische Region Lüneburg",weiblich,"insgesamt",Anzahl,RH033,4030
2018,"Statistische Region Lüneburg",insgesamt,"insgesamt",Anzahl,RH033,12780
2018,"Delmenhorst, Stadt",männlich,"insgesamt",Anzahl,RH03401,345
2018,"Delmenhorst, Stadt",weiblich,"insgesamt",Anzahl,RH03401,225
2018,"Delmenhorst, Stadt",insgesamt,"insgesamt",Anzahl,RH03401,570
2018,"Emden, Stadt",männlich,"insgesamt",Anzahl,RH03402,355
2018,"Emden, Stadt",weiblich,"insgesamt",Anzahl,RH03402,170
2018,"Emden, Stadt",insgesamt,"insgesamt",Anzahl,RH03402,525
2018,"Oldenburg (Oldb), Stadt",männlich,"insgesamt",Anzahl,RH03403,905
2018,"Oldenburg (Oldb), Stadt",weiblich,"insgesamt",Anzahl,RH03403,605
2018,"Oldenburg (Oldb), Stadt",insgesamt,"insgesamt",Anzahl,RH03403,1515
2018,"Osnabrück, Stadt",männlich,"insgesamt",Anzahl,RH03404,1550
2018,"Osnabrück, Stadt",weiblich,"insgesamt",Anzahl,RH03404,735
2018,"Osnabrück, Stadt",insgesamt,"insgesamt",Anzahl,RH03404,2285
2018,"Wilhelmshaven, Stadt",männlich,"insgesamt",Anzahl,RH03405,325
2018,"Wilhelmshaven, Stadt",weiblich,"insgesamt",Anzahl,RH03405,210
2018,"Wilhelmshaven, Stadt",insgesamt,"insgesamt",Anzahl,RH03405,535
2018,"Ammerland",männlich,"insgesamt",Anzahl,RH03451,525
2018,"Ammerland",weiblich,"insgesamt",Anzahl,RH03451,350
2018,"Ammerland",insgesamt,"insgesamt",Anzahl,RH03451,875
2018,"Aurich",männlich,"insgesamt",Anzahl,RH03452,940
2018,"Aurich",weiblich,"insgesamt",Anzahl,RH03452,425
2018,"Aurich",insgesamt,"insgesamt",Anzahl,RH03452,1365
2018,"Cloppenburg",männlich,"insgesamt",Anzahl,RH03453,670
2018,"Cloppenburg",weiblich,"insgesamt",Anzahl,RH03453,390
2018,"Cloppenburg",insgesamt,"insgesamt",Anzahl,RH03453,1060
2018,"Emsland",männlich,"insgesamt",Anzahl,RH03454,1635
2018,"Emsland",weiblich,"insgesamt",Anzahl,RH03454,770
